신고번호,신고일자,신고세관부호,수입신고구분코드,수입거래구분코드,수입종류코드,징수형태코드,운송수단유형코드,신고인부호,수입자,해외거래처부호,특송업체부호,HS10단위부호,적출국가코드,원산지국가코드,관세율,관세율구분코드,원산지표시유무코드,신고중량(KG),과세가격원화금액,우범여부,핵심적발
58361181,2020-10-18,20,B,11,21,43,10,NJVSADX,J1QD5ZU,M1GPFV1,,9702001000,US,US,0.0,A,S,8.5,16121.95,0,0
90354869,2020-10-18,40,B,11,21,11,40,OZB7KED,7KGLWW5,XW6VQPD,,9026201900,HK,US,0.0,C,E,29.0,45515.5,0,0
50046755,2020-10-18,20,B,11,21,11,10,OZB7KED,ATHJC89,RFLJFCH,,6815990000,US,US,8.0,A,S,0.4,15.72,1,1
48304069,2020-10-18,20,B,11,21,11,10,K26K6KJ,0KM8U4S,BZCJY1G,,3923900000,CN,CN,3.9,FCN1,Y,24.0,45.6,0,0
78678820,2020-10-18,30,B,83,26,43,10,GOW9VZZ,2Q44D9Z,A94L2K7,VZIZJJ,9018498000,PK,PK,8.0,A,S,5.1,2221.56,1,1
38149107,2020-10-18,16,B,29,13,11,10,CSYO98C,0HBQAF2,9UCKNNE,MWIDNS,8507909000,US,US,0.0,FUS1,Y,1.9,10.26,0,0
24481809,2020-10-18,56,B,94,26,11,50,995CFC8,I2K909E,YTWMKBC,,8704311010,US,US,0.0,FUS1,E,1999.0,13388702.3,0,0
88837403,2020-10-18,40,B,11,21,11,40,AZI5L7O,KH39Z8W,4KGMWDZ,,3926909000,CN,CN,6.5,C,G,3204.3,1922.58,0,0
16724411,2020-10-18,13,B,11,21,11,10,QP9FXOK,W5M1HP6,X2XVDWP,,8543702090,CN,CN,0.0,FCN1,S,300.0,3480.0,0,0
14570542,2020-10-19,40,B,11,21,11,40,3BTA0QN,BNKZU99,1PVETUY,,2106909099,LV,RU,8.0,A,G,655.2,82882.8,1,1
29114894,2020-10-19,122,B,11,21,14,40,8TPRV05,DMMWDSG,RK7JZ33,3JLK6O,6109101000,CN,CN,6.9,FCN1,S,42.6,664.5600000000002,0,0
71233433,2020-10-19,16,B,11,21,18,10,K3HCKNK,OE3HLQ0,H0FF0PI,,6217100000,CN,CN,13.0,A,B,42.0,63.0,0,0
56030469,2020-10-19,40,B,87,21,43,40,7TTJVAJ,78Y6X5T,LE2HDJL,,8424209000,CN,CN,0.0,FCN1,G,522.0,1305.0,0,0
55982018,2020-10-19,20,B,11,21,11,10,X2D9TDI,OMR5O1C,O9QXSRZ,,4202311090,IT,IT,8.0,A,E,1.0,1248.7,1,1
54334955,2020-10-19,20,B,11,21,11,10,UFO3ZSU,V8PBH18,W0FXX8G,,6104530000,CN,CN,13.0,A,B,8.3,1869.16,0,0
77957147,2020-10-19,40,B,94,21,43,40,OZB7KED,BO1OHDZ,,MWIDNS,8526920000,DE,DE,7.5,CIT,E,1.7,675.9200000000002,1,2
25770562,2020-10-19,30,B,11,21,11,40,NAILZPA,WQN3XZQ,7YVV2EU,,4819200000,CN,CN,0.0,C,Y,446.0,267.6,1,1
74880023,2020-10-19,40,B,89,21,18,10,M9GQDD7,OL41TMU,M6DTXEO,MWIDNS,8703321010,GB,GB,0.0,FEU1,B,2120.0,12305328.0,0,0
95793349,2020-10-19,110,B,11,21,11,40,5Z4NF5K,JLW553C,FVMLD76,,2009790000,DE,AT,0.0,FEU1,S,38500.0,28108850.0,0,0
38651614,2020-10-19,40,B,11,21,43,40,H3RWZG0,9KO333U,XEAPFE4,,8541402090,VN,VN,0.0,CIT,G,44.0,9006.8,0,0
25152079,2020-10-19,30,B,11,21,43,40,3AWZO88,MRAROIU,UTGWU7A,,6406201000,ID,ID,8.0,A,S,493.0,21494.8,1,1
52160661,2020-10-19,151,B,11,21,43,10,VGT2YVU,SAD5WFU,263BCFK,,6704199000,CN,CN,8.0,A,G,1.5,1493.6999999999996,0,0
39047506,2020-10-19,20,B,11,11,11,40,1K9FBW0,56TUBGD,1JPUNUB,MELYTX,8708290000,CN,CN,8.0,A,Y,600.0,167100.0,0,0
45541378,2020-10-19,40,B,11,21,11,10,46DSL5H,DXDW6J3,5ADJWRD,,810600000,TH,TH,36.0,FAS1,Y,110.0,82775.0,1,1
54823761,2020-10-19,20,B,11,21,11,10,UTNPOCA,FKPMBX3,K2XLFD9,,6109101000,IT,PT,0.0,FEU1,B,14.0,218.4,0,0
59821794,2020-10-19,40,B,11,21,11,10,M96WZP8,YH98YKQ,JV5S350,,2530102000,CN,CN,1.2,FCN1,E,276000.0,9135600.0,0,0
15627146,2020-10-19,30,B,11,21,14,10,749ECRU,YDOCM2I,1HNTTNI,,8483409090,US,JP,8.0,A,Y,5.5,1862.85,0,0
55552291,2020-10-19,30,B,11,21,11,10,7YOSHYM,7QSL0OY,86XLHVJ,,6204520000,CN,CN,13.0,A,S,1.7,85.85,0,0
29514030,2020-10-19,30,B,11,26,11,10,SC03Z0S,A0PVARH,4E5DWHH,,8517701029,VN,VN,0.0,CIT,Y,4.7,997.81,0,0
25632807,2020-10-19,20,B,11,21,11,10,8HFT6WC,5X34NWA,I3KMUXF,,8703239020,US,IT,8.0,C,Y,2500.0,24250.0,1,1
99238891,2020-10-19,40,B,11,21,11,40,5JVKX6N,A2RSO4N,,,3926400000,CN,CN,6.5,C,E,462.9,1805.31,0,0
57569486,2020-10-19,20,B,11,21,11,40,DB9B0VN,4UUQ5X0,T1K92B1,,2914199000,US,US,0.0,FUS1,G,17472.4,19689647.56,0,0
40564066,2020-10-19,40,B,11,21,43,40,U8YJ1TN,OE8G504,F91R7MQ,,8544422010,CN,CN,0.0,C,Y,1900.4,105852.28,0,0
30919089,2020-10-19,62,B,11,21,43,40,RZXCX7U,U4J9HQE,2YKDF9A,,9506910000,CN,CN,3.2,FCN1,G,19070.0,259352.0,0,0
36351897,2020-10-19,40,B,94,21,43,40,0CA1MYJ,KAKKI8I,JJG7E9R,,3926909000,CN,CN,3.9,FCN1,E,1342.7,805.62,0,0
59223531,2020-10-19,12,B,83,21,12,50,RP2SEEH,0WZT4B2,9SVAE8E,,9404900000,CN,CN,8.0,A,Y,1.9,43.89,0,0
29176015,2020-10-19,16,B,11,21,11,10,Z2I27J4,PHZTHKL,B4JD0AR,,3304999000,US,US,0.0,FUS1,B,88.8,23771.76,0,0
46644910,2020-10-19,40,B,11,21,43,40,L77JJEG,1CSO9HF,3EVLVZQ,MWIDNS,8543709090,US,US,0.0,FUS1,Y,0.4,10.08,0,0
12071183,2020-10-19,20,B,11,21,11,10,L5GONLU,X1TOO6Q,HFE1L97,,3926909000,CN,CN,3.9,FCN1,B,5450.0,3270.0,0,0
23830939,2020-10-19,16,B,11,21,11,40,5K1441H,8QWUOS3,6ZQTY16,,6110200000,PH,PH,5.0,FAS1,G,1009.2,26642.88,0,0
38337800,2020-10-19,20,B,11,21,43,40,44F36R4,Y7G5CF4,WP8M09P,MWIDNS,8543709090,DE,DE,8.0,A,B,0.1,2.52,0,0
21959259,2020-10-19,20,B,11,21,11,40,U99NMCP,J6D69TI,3VOBRL5,ALDCWV,1905901030,US,US,0.0,FUS1,S,3022.3,1191995.12,0,0
19676135,2020-10-19,40,B,87,21,14,10,F69AG25,XJBG02D,1BMK5FL,,6207191000,CN,CN,3.9,FCN1,E,350.0,185850.0,0,0
24756469,2020-10-19,40,B,11,21,11,40,5JVKX6N,3BFUK83,,,9405409000,CN,CN,4.2,FCN1,E,50.0,515.0,0,0
21424999,2020-10-19,16,B,87,21,43,40,DMIWF1P,WS4QWE5,UVP8AH2,W6UCD9,3802100000,CN,CN,0.0,FCN1,E,22000.0,2864399.9999999995,0,0
76336223,2020-10-19,13,B,11,21,11,10,UTNPOCA,F9HSRYF,HIMRC96,,710807000,CN,CN,27.0,A,E,38600.0,10236720.0,1,1
60984793,2020-10-19,40,B,94,21,14,40,158PVN2,9BSN9NY,HYNAG6V,MWIDNS,6109909010,JP,MX,13.0,A,E,0.5,129.25,0,0
61228842,2020-10-19,30,B,11,21,11,10,NZYZ967,9HWAUEG,BM2JSQY,,8419909090,DK,SE,0.0,FEU1,E,20.0,2020.0,0,0
49832795,2020-10-19,20,B,11,21,11,10,UFO3ZSU,X9IMQQG,J04ELC8,,7307221000,US,CN,0.0,C,B,4.2,921.48,0,0
17910545,2020-10-19,20,B,11,21,11,10,CBOLPK4,4H0240W,WPE9IK0,,8708999000,CN,CN,8.0,A,S,27.0,189.0,0,0
98819493,2020-10-19,40,B,11,11,14,40,CXWWNWO,QZ3FFBX,818J1DT,,2620400000,AU,AU,0.0,FAU1,G,89890.0,1069691.0,0,0
29325017,2020-10-19,40,B,11,21,11,40,3BTA0QN,ZCXPIQT,,,3208101090,US,US,0.0,FUS1,G,31.0,13054.1,0,0
62685951,2020-10-19,40,B,11,21,11,10,MP58TZN,07EHOLR,5HN97HM,,6911109000,GB,GB,0.0,FEU1,B,2.4,707.28,0,0
98074676,2020-10-19,20,B,11,21,11,40,GS1EHW7,4TQG8E9,17IVWAQ,,3926901000,DE,DE,0.0,FEU1,Y,30.0,948.0,1,1
45189793,2020-10-19,40,B,11,21,11,10,H3RWZG0,EMBR0DW,S0ZVLCA,,6204629000,CN,CN,7.8,E1,E,391.0,54857.3,0,0
77448257,2020-10-19,20,B,11,21,43,10,8MTRQLF,5VOMCFU,4QC013K,,5806103000,CN,CN,8.0,A,S,2.5,401.5,0,0
62952226,2020-10-19,40,B,11,21,43,10,7GHJ33J,CCOI39S,UIMEZ98,,2008119000,US,US,6.3,FUS1,Y,56.7,12621.42,0,0
72676264,2020-10-19,40,B,87,21,18,40,DWNJQL8,3XET17G,,MWIDNS,3926400000,CN,CN,6.5,C,Y,1730.0,6747.0,1,1
16948485,2020-10-19,40,B,11,21,18,40,8R629JR,2TRTMPA,Z64QME2,W6UCD9,9617001000,GB,CN,8.0,A,B,3.0,747.5999999999998,0,0
38048540,2020-10-19,20,B,11,21,11,10,LX5JHH8,CRWU4TC,BXAWPQO,,3923100000,CN,CN,6.5,CIT,Y,84.0,268.8,0,0
16878290,2020-10-19,40,B,87,21,18,10,AZI5L7O,MXQ38L7,KILND1W,MWIDNS,9507909000,CN,CN,8.0,A,S,274.0,6630.8,0,0
38491690,2020-10-19,20,B,11,21,43,10,QZE38LM,Z8LHWYE,5SAKUHK,MWIDNS,9018392000,SI,HU,0.0,FEU1,G,650.0,211965.00000000003,0,0
69776407,2020-10-19,30,B,11,21,11,10,7YOSHYM,UIC0FQP,,,6402999000,CN,CN,13.0,A,S,398.0,40914.4,0,0
75167896,2020-10-19,20,B,11,21,11,10,L5GONLU,L8LD7BY,MNPLCHZ,,7117195000,CN,CN,0.0,FCN1,B,10.0,312.0,0,0
19616774,2020-10-19,20,B,11,21,11,40,5K1441H,7D1JLHZ,D4DGACC,,3926909000,CN,CN,3.9,FCN1,E,86.0,51.6,1,1
35330833,2020-10-19,40,B,11,21,43,40,5PDPMM1,3R9JSEV,7Y2C3UV,MWIDNS,8424901000,CN,CN,3.2,FCN1,E,8910.0,2623995.0,0,0
81015461,2020-10-19,40,B,11,21,11,10,7OB24ZT,2KOB00X,9HF6ZKX,,3402120000,JP,JP,8.0,A,E,100.0,48560.0,1,1
32645012,2020-10-19,20,B,11,21,11,40,P6M63I4,FONQG0K,,,3919900000,CN,CN,0.0,FCN1,E,17.9,1.79,0,0
76712707,2020-10-19,80,B,11,11,14,40,9MZY96M,2TUJBY3,XOGGBMY,,6307909000,CN,CN,10.0,A,G,86.0,197.8,1,1
20277656,2020-10-19,40,B,11,11,11,40,FSQ6WJA,Y8A1DY2,KGAMHWT,,8414519000,VN,VN,0.0,FAS1,B,22.0,8905.6,0,0
58396517,2020-10-19,20,B,11,21,11,10,4QADEO0,FR4LON3,QH7XJKJ,,2103909090,CN,CN,44.5,FCN1,S,20000.0,540000.0,0,0
12617856,2020-10-19,40,B,11,21,43,40,158PVN2,RQKL0U3,NME7L1Q,,8708999000,US,US,0.0,FUS1,Y,6.9,48.3,0,0
47464710,2020-10-19,40,B,11,21,18,40,DWNJQL8,K6ND846,SO6BM6F,MWIDNS,4011109000,US,CZ,5.0,A,E,102.0,32946.0,1,1
54278376,2020-10-19,62,B,11,21,11,10,6Z6EYFS,ODNC5LS,I7KZICT,,7117194000,JP,JP,8.0,A,Y,0.1,8.090000000000002,1,1
86655690,2020-10-19,20,B,11,21,11,10,47MNORU,1QDS42P,9FUMS0B,,3305100000,JP,JP,5.0,A,B,23.0,8691.699999999999,0,0
47130682,2020-10-19,30,B,11,21,11,10,6Z6EYFS,HDLHRPS,ZIZU7VV,,2933299090,BE,DE,0.0,FEU1,B,1440.0,3234527.9999999995,0,0
88139321,2020-10-19,40,B,87,28,11,40,SM89FYN,02AG9EZ,09UPRFS,W6UCD9,2008119000,AR,AR,40.0,W1,E,69000.0,15359400.0,0,0
79157484,2020-10-19,40,B,11,21,11,40,SV1VZBU,CTQMSKR,ZFAY0FG,GVKCEG,8302419000,CN,CN,0.0,FCN1,G,232.0,22109.6,0,0
62508840,2020-10-19,20,B,11,21,11,10,H4KBAV5,HMC3SU3,0SF1F1L,,4811490000,US,US,0.0,C,B,700.0,11690.0,0,0
31406029,2020-10-19,20,B,11,21,11,10,DWNJQL8,DSR92TQ,IGRH1ZC,,3923100000,JP,CN,6.5,CIT,Y,13.5,43.2,0,0
23122195,2020-10-19,20,B,11,21,11,10,1AUAZUK,CO679WQ,7CDPPS7,,2008119000,US,US,6.3,FUS1,G,6803.0,1514347.8,0,0
92586396,2020-10-19,20,B,11,21,43,10,7YOSHYM,05XSCCC,L2SX065,,3924909000,JP,CN,6.5,C,S,3.0,3.3000000000000003,0,0
61683792,2020-10-19,16,B,11,21,43,40,2PDED6U,GVKDYWC,N90TUQA,,5512290000,ES,ES,0.0,FEU1,Y,21.7,30069.69,0,0
61689995,2020-10-19,30,B,11,21,11,40,0OC8112,BG9QUQQ,7F0VMA7,,8518309000,CN,CN,6.0,C,G,78.0,8439.6,0,0
50151318,2020-10-19,10,B,11,21,43,40,31R3APF,EJ80RCQ,S0YP8LQ,,4202999000,JP,CN,8.0,A,E,29.4,285.17999999999995,1,1
69356336,2020-10-19,20,B,11,21,11,10,00RURK1,05PPG6M,V53E5MH,,8424899000,CN,CN,8.0,A,E,14.0,44.8,0,0
88380888,2020-10-19,20,B,11,21,43,10,R5P6P4N,2JUV3QM,0KUBGU0,,9018398000,SG,US,8.0,A,S,5.0,713.0,0,0
11201054,2020-10-19,20,B,11,21,11,10,23TMRU0,ZT39W8N,OTLK0LF,,9001903000,TR,KR,0.0,CIT,G,0.7,3334.73,0,0
37799256,2020-10-19,20,B,94,21,11,10,IN763PF,PAK8E37,23RIU88,,8525802090,DE,DE,0.0,A,S,5.0,17008.5,0,0
93544510,2020-10-19,40,B,11,21,11,10,YFZ49RP,I9LVRCJ,GFV6951,,8414592000,HK,CN,8.0,A,B,7.6,2517.88,1,1
48093164,2020-10-19,16,B,11,21,11,40,3AWZO88,U59M1XL,IL3CO0W,,9403609090,CN,CN,0.0,C,Y,120.0,852.0,1,1
88053082,2020-10-19,41,B,11,21,11,10,NJVSADX,FUHU6R3,KXFBS1E,,3824999090,US,US,0.0,FUS1,G,360.0,4500.0,0,0
64651134,2020-10-19,40,B,87,21,43,40,6LV96I6,5LWXPOZ,S0YP8LQ,VZIZJJ,2204212000,US,US,0.0,FUS1,E,18.0,432.0,0,0
73828424,2020-10-19,40,B,11,21,11,40,W3BJFZP,IBNSYJV,GHNOHKV,,9503003919,CN,CN,8.0,A,Y,1160.0,77604.0,0,0
23219006,2020-10-19,30,B,11,21,43,40,M64ILNR,LICAEUJ,BHNZR8F,,6204699000,CN,CN,13.0,A,E,0.7,335.44,0,0
17877769,2020-10-19,16,B,11,28,11,10,FEF6PLH,NTWKPR0,W7F85UY,,8474900000,DE,SE,0.0,C,G,1600.0,260640.0,0,0
58777272,2020-10-19,30,B,11,21,11,10,RW7C85O,UL18LU0,LMC1PUK,,3824999090,IN,IN,0.0,FIN1,B,16000.0,200000.0,0,0
52038062,2020-10-19,20,B,11,21,11,10,P0PG8TK,HRNIGL3,95TDTEZ,,6217100000,CN,CN,6.9,FCN1,G,50.4,75.6,0,0
75856259,2020-10-19,30,B,11,21,14,10,L34Z9AW,GNDVH5X,7NNANIO,,4202121020,HK,CN,8.0,A,B,1.2,153.6,0,0
37631046,2020-10-19,30,B,11,21,43,10,62RAPC6,RM1ZM6V,SQLK33M,,8533100000,HK,TW,0.0,C,G,3.0,2269.5,0,0
34143132,2020-10-19,13,B,15,21,14,40,R5P6P4N,16O234O,5C5RKXQ,,803900000,GT,GT,30.0,A,G,16000.0,1680000.0,0,0
36838776,2020-10-19,20,B,11,21,43,10,BL5VA6Q,IUCZBIM,RAQGQL7,MWIDNS,4823690000,CN,CN,0.0,FCN1,G,35.0,13814.5,0,0
23389238,2020-10-19,20,B,11,21,11,40,LP6EWRR,PCW8KX7,L2SX065,,1208900000,CN,CN,0.0,FCN1,B,16000.0,5897600.0,0,0
91001942,2020-10-19,40,B,87,21,18,40,B6C4G68,HII61M7,0YJT3UO,W6UCD9,4412999911,CN,CN,8.0,FCN1,Y,24800.0,37410800.0,0,0
77068696,2020-10-19,40,B,11,21,43,40,12WCE9E,WRT992M,W5J8SOA,,9702001000,US,US,0.0,A,G,8.5,16121.95,0,0
71298085,2020-10-19,20,B,11,21,11,10,6V8QPPW,QXX196T,TY0J4JM,,8708700000,CN,KR,8.0,A,Y,13.4,564.14,1,1
18673503,2020-10-19,20,B,87,21,18,40,M9GQDD7,6BSH9HY,JUCKHH6,,3825900000,KR,JP,6.5,C,E,1860.0,9672.0,0,0
61177806,2020-10-19,20,B,11,21,11,10,DWNJQL8,H920U30,EVQAVAQ,,8708999000,JP,JP,8.0,A,Y,42.0,294.0,1,1
16741279,2020-10-19,40,B,11,21,11,40,4VQJR65,XDVCR7Y,9R6UC63,,9615909000,CN,CN,0.0,FCN1,E,870.0,35583.0,0,0
47040060,2020-10-19,40,B,11,21,11,40,KWFQCBV,RHHWF0C,,EIZP3I,3825900000,KR,KR,6.5,C,Y,5430.0,28236.0,0,0
76446313,2020-10-19,40,B,11,21,11,40,DWNJQL8,TK9JDOT,WRC110G,,6205200000,CN,CN,13.0,A,Y,280.0,22288.0,0,0
79612223,2020-10-19,30,B,11,21,11,10,OZKXWOX,O8PRMTA,V7KI65O,,2853902000,KR,CA,5.5,C,G,4.5,999795.6,0,0
84802777,2020-10-19,40,B,94,21,43,40,DWNJQL8,M9HJGO9,,MWIDNS,7607119000,CN,CN,7.2,FCN1,E,901.2,415092.72,0,0
67304874,2020-10-19,30,B,11,21,11,10,575N8BW,ZKFXYUA,CDK6RFV,,3304991000,DE,CH,0.0,FEF1,E,89.4,15922.14,0,0
58847117,2020-10-19,20,B,11,21,11,10,R5P6P4N,0J8PYW0,4Z65ZBE,,4203291000,NO,CN,13.0,A,G,2.0,1194.0,0,0
99684672,2020-10-19,16,B,11,21,11,50,NAILZPA,BXFI1ME,PI4EFF6,,9603500000,CN,CN,0.0,FCN1,Y,46.0,13855.2,0,0
93641533,2020-10-19,40,B,11,21,11,10,7Y5OGPF,PCAQWHA,JABE2FY,,9403209000,DE,IN,0.0,C,S,18.5,157.25,1,1
18240046,2020-10-19,20,B,11,21,11,40,PF1L1IG,PVTS3DT,WS5H41R,,8544422090,CN,CN,3.2,FCN1,G,12.0,358.7999999999999,0,0
32673696,2020-10-19,40,B,11,21,43,40,44F36R4,6A1TH84,HSFB89Z,H35Z1A,1208100000,KR,UA,3.0,A,Y,6000.0,2004000.0,0,0
74325253,2020-10-19,40,B,11,21,11,40,PF1L1IG,4WTLZL3,,MWIDNS,3926909000,CN,CN,3.4,FCN1,E,1050.0,630.0,0,0
92490573,2020-10-19,20,B,11,21,11,40,NAILZPA,PT98SSF,D232P6I,,7211199000,US,CA,0.0,C,E,1257.0,232545.0,1,1
74337665,2020-10-19,20,B,11,21,11,10,89L3UKQ,KS8SN6O,,,7321190000,CN,CN,5.6,FCN1,Y,675.0,345262.5,0,0
14026786,2020-10-19,40,B,29,21,14,40,Z3WOVOR,TEXPZRW,IXPNI7J,GVKCEG,9027909091,DE,DE,0.0,C,Y,5.0,24958.0,0,0
73428882,2020-10-19,40,B,11,21,11,40,EFJR7PT,WLDMOC8,LM3UD0W,,4904000000,US,US,0.0,A,G,6.7,47299.32000000001,0,0
20816722,2020-10-19,30,B,87,11,13,10,K24WNBY,HWVJ1I3,9LS9ZQ9,2SP9SH,8504909000,CN,CN,0.0,CIT,E,5992.0,1445869.6,0,0
90977672,2020-10-19,30,B,11,21,11,40,AZI5L7O,QHQHQFV,PZUJ0PF,,8421999099,BE,DE,5.0,F,G,55.0,319.0,0,0
52730083,2020-10-19,20,B,11,21,11,10,6RV6BNL,B0QJOQN,WBR4XRR,,8486902010,CN,US,0.0,C,G,1.0,573.0,0,0
55684634,2020-10-19,33,B,11,21,14,40,BWN4U9D,V4VP2K5,A8HVPYA,,4016951000,HK,CN,8.0,A,G,400.0,81480.0,1,2
22067097,2020-10-19,40,B,11,21,11,40,R5P6P4N,XON4795,,,3304991000,JP,JP,6.5,C,Y,14.6,2600.26,0,0
65918722,2020-10-19,13,B,15,21,11,10,EK1IE52,5EBC6KH,BUSF98I,,8421392000,BE,FR,5.0,F,E,14.0,5717.5999999999985,1,1
76072105,2020-10-19,16,B,15,21,11,10,OWUMVGF,9UPAA7N,BUSF98I,,3926909000,CN,CN,3.4,FCN1,Y,77.0,46.2,1,1
72762792,2020-10-19,30,B,11,21,11,10,A7POIBB,PCW8KX7,A8L7WA0,,5603910000,CN,CN,3.2,FCN1,E,2600.0,225160.0,0,0
90838864,2020-10-19,20,B,11,21,11,10,43MSLZK,IF25QD2,QT7EJ8Q,,6601100000,IT,IT,13.0,A,E,39.0,11060.4,1,1
54123253,2020-10-19,40,B,11,21,43,40,OZB7KED,SGDZ3XD,2FZMZJH,MWIDNS,4819400000,CN,CN,0.0,C,E,255.0,2269.5,0,0
16008439,2020-10-19,20,B,11,21,11,10,7TTJVAJ,POP6YY4,9HE7HYB,,3822002099,DE,DE,8.0,A,B,5.0,11527.0,0,0
25755490,2020-10-19,40,B,94,21,18,40,DWNJQL8,S7Q6MDF,,MWIDNS,3917319000,US,DE,6.5,C,E,38.1,12630.15,0,0
15580590,2020-10-19,40,B,11,21,11,40,RBKRC5B,LSZ2ZEG,16YQDZZ,,6204630000,VN,VN,0.0,FVN1,G,808.0,53166.4,0,0
27293254,2020-10-19,40,B,11,21,11,10,FP0PREQ,O1OCM5A,X0R6BR2,,2918111000,HK,CN,6.5,C,E,1.0,643.3,0,0
12766994,2020-10-19,40,B,11,21,11,10,DWNJQL8,XQQX0NG,X3DFPVE,,9401699000,VN,VN,0.0,C,E,3600.0,258480.0,0,0
25139624,2020-10-19,40,B,11,11,43,10,1U0VYZN,0XJWZIO,SX2X7VK,,8544422090,CN,CN,3.2,FCN1,Y,195.0,5830.5,1,1
25096903,2020-10-19,40,B,11,28,11,10,F463TSU,L58VB00,,,9506910000,CN,CN,8.0,A,G,179.0,2434.4,1,1
37203840,2020-10-19,40,B,87,21,11,40,PH94BII,YRAVATW,0ES3BIT,MWIDNS,9503003493,JP,JP,8.0,A,E,117.0,30771.0,0,0
50677008,2020-10-19,30,B,11,21,11,10,U8YJ1TN,MLLZKDX,JCE9L5F,,8208400000,JP,JP,8.0,A,G,7.0,10936.1,1,1
59584860,2020-10-19,40,B,11,21,43,10,F463TSU,7T8RJ42,,,3923900000,HK,CN,6.5,C,G,3.0,5.699999999999998,1,1
85088349,2020-10-19,30,B,11,21,11,10,QX3C80O,DG2YNSY,MHZFGYB,,8536509090,CN,US,4.9,CIT,S,0.3,3.66,0,0
51050532,2020-10-19,20,B,84,21,11,40,9Z8AYH4,LQQAEHG,Y97T9RO,,4202211090,IT,IT,0.0,FEU1,G,2.5,77.0,0,0
93148785,2020-10-19,30,B,11,21,11,40,1RZFN63,TT5NP7I,3UUOU6X,,8505902000,CN,CN,8.0,A,S,128.0,78131.2,1,1
44499504,2020-10-19,20,B,11,21,11,10,RWYXI0J,PX4SMJ3,6PQ95BA,,8471601020,TW,KR,0.0,C,Y,190.0,26258.0,1,2
31611991,2020-10-19,20,B,11,21,11,50,AX4CW6G,MZQ7M2V,B10U5RV,,9405409000,US,US,0.0,FUS1,E,0.6,6.1800000000000015,0,0
13785829,2020-10-19,20,B,11,21,11,10,FVI4U22,0RLR45R,9MHHIGS,,3924909000,JP,JP,6.5,C,G,3185.4,3503.9400000000005,0,0
19414895,2020-10-19,20,B,11,21,11,10,H3RWZG0,GDT21VS,OC7KQSY,,8536490000,CN,CN,8.0,A,S,37.0,23036.2,0,0
93552384,2020-10-19,40,B,11,21,11,10,1XCM1XF,P49403I,XUR1GYY,,1005901000,UA,UA,0.0,P1,G,2806581.0,286271262.0,0,0
57550837,2020-10-19,20,B,11,21,11,10,5IF9OS2,64T51YF,6KXA09Y,,7202299000,CN,CN,0.0,FCN1,S,23.0,58666.1,0,0
64350246,2020-10-19,140,B,71,11,0,90,FWHQASL,TMY1B6E,XFTVZEY,6R3ROS,710807000,CN,CN,27.0,A,S,140000.0,37128000.0,1,1
64961590,2020-10-19,40,B,11,21,11,10,8FIQMFG,0FWF6T5,SZ07W7Z,,710807000,CN,CN,27.0,A,S,100000.0,26520000.0,0,0
44093876,2020-10-19,40,B,94,21,11,10,GAJGB52,Y3ZFWVC,BU3GHA6,MWIDNS,4202999000,CN,CN,8.0,A,E,69.6,675.1199999999999,0,0
33318241,2020-10-19,20,B,11,21,43,40,FG66YE1,DCDLIW3,,,2103909090,MY,MY,8.0,A,E,4448.6,120112.2,0,0
74746806,2020-10-19,20,B,11,21,11,10,PF1L1IG,MG77MTE,VU8R39M,,4707200000,US,US,0.0,A,Y,36288.0,2801433.6,0,0
99833899,2020-10-19,40,B,11,21,11,40,6APLI65,BWMGIQG,SD260Q2,,8504405090,CN,CN,3.2,FCN1,Y,176.4,10954.44,1,1
73067219,2020-10-19,30,B,11,21,11,10,UTNPOCA,FW81KB0,OM0XA9D,,3926909000,CN,CN,3.9,FCN1,G,17.9,10.739999999999998,0,0
19749981,2020-10-19,40,B,11,21,11,40,LP6EWRR,6BRB90O,,,8482109000,CH,SK,8.0,A,G,0.1,12.69,0,0
31087556,2020-10-19,13,B,11,23,11,40,N0FNELS,4ZSZK8Q,5HAVA49,,8544422090,HK,CN,8.0,A,S,7.0,209.3,0,0
88046809,2020-10-19,40,B,11,21,11,40,LP6EWRR,9JK9DH8,JNNS6BF,,8537102090,SG,US,8.0,A,Y,0.6,15.48,0,0
64545556,2020-10-19,20,B,11,21,11,10,DB7JDWC,I270033,T3DQWQS,,3918109000,CN,CN,6.5,C,B,1320.0,125268.0,0,0
79178687,2020-10-19,20,B,11,21,43,10,E3Q8ABV,6GIAM3W,SQC3VJQ,,8421219090,DE,DE,0.0,FEU1,G,86.0,18584.6,0,0
63629488,2020-10-19,20,B,11,21,11,10,3BTA0QN,WD4ORCV,,,5209420000,JP,JP,10.0,A,Y,16.5,8839.050000000001,0,0
88931386,2020-10-19,40,B,11,21,11,40,OZB7KED,6KU4QUF,,,710807000,CN,CN,27.0,C,G,60000.0,15912000.0,0,0
36553488,2020-10-19,40,B,11,11,14,10,QZE38LM,CZBPWKG,LARZ2QD,MWIDNS,910111000,CN,CN,20.0,W1,E,24000.0,4512000.0,1,1
11097670,2020-10-19,16,B,11,21,11,10,7TTJVAJ,AFMF11Y,JVN6YVC,,3919900000,JP,JP,6.5,C,G,8.0,0.8,1,1
87653096,2020-10-19,40,B,11,21,43,40,E3Q8ABV,PETTZ7U,,,2931909099,US,US,0.0,FUS1,E,15600.0,4943640.0,0,0
