Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS10 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
2020-12-18,14,B,11,21,11,10,K5BUCNJ,78DUP7Q,C1MX9X2,MWIDNS,6304930000,VN,VN,13.0,A,B,18.0,1378.8,1,1
2020-12-18,40,B,11,21,11,10,YSHBJ0H,EGK67PZ,3WBROKL,,4202922000,CN,CN,4.8,FCN1,E,111.3,6622.3499999999985,0,0
2020-12-18,21,B,11,21,13,40,DWNJQL8,NMGJW0U,PKTE6WC,,6505009090,CN,CN,8.0,A,B,1.0,7.7,0,0
2020-12-18,39,B,11,21,11,10,NZYZ967,442ID87,S3H9X87,,2921599090,CN,CN,0.0,FCN1,G,10.0,17447.0,0,0
2020-12-18,20,B,85,21,11,10,M532G2P,HI9ZV4Y,UN9DCXT,MAD31N,5603119000,CN,CN,3.2,FCN1,G,3644.2,704059.44,0,0
2020-12-18,20,B,11,21,42,40,FFYQIST,UUFJY7A,JRSEUGW,,3214900000,GB,GB,6.5,C,Y,210.0,25347.0,1,1
2020-12-18,39,B,11,21,11,10,DWNJQL8,BES92ZL,7JUUMOF,MWIDNS,9102299000,CN,CN,2.4,FCN1,G,1113.0,318429.30000000005,0,0
2020-12-18,20,B,11,21,11,10,RZXCX7U,0U1FIG9,8QOEWI1,,6206401000,CN,CN,13.0,A,Y,6.5,124.15,0,0
2020-12-18,20,B,11,21,11,39,X2D9TDI,ORKFWQW,KGTIWYC,,3920100000,CN,CN,3.4,FCN1,Y,9935.5,380529.65,0,0
2020-12-18,42,B,11,21,11,39,BYUUDT8,9KQBFDU,34A4VUJ,,8531901000,CN,CN,3.2,FCN1,G,39.0,94005.6,0,0
2020-12-18,20,B,11,21,13,39,TPQTA2O,XE08QFH,XUR1GYY,,3909200000,TH,TH,0.0,FAS1,B,14400.0,9231840.0,0,0
2020-12-18,22,B,11,21,11,9,H3RWZG0,AFYXNQT,7JUUMOF,,710802000,CN,CN,27.0,A,Y,24000.0,7036800.0,0,0
2020-12-18,41,B,11,21,11,40,5JVKX6N,ZGGLKW3,YF39A0Q,,4202921090,CN,CN,8.0,A,B,52.1,31.26,0,0
2020-12-18,31,B,10,21,11,10,5PDPMM1,DG0NPK2,0JAM5RW,,7101101000,IN,IN,8.0,A,G,2.5,247.25,0,0
2020-12-18,32,B,11,21,11,10,S1N2WHR,6LI9721,FGYTJ7G,,3903300000,VN,KR,6.5,C,Y,2400.0,444480.0,1,1
2020-12-18,21,B,10,21,10,10,ZA03N3Z,FHK5A32,QQCZLLU,,8501510000,JP,JP,8.0,A,S,90.0,1917.0,0,0
2020-12-18,30,B,11,21,11,40,6APLI65,ALNDNN7,TL6MTKX,,6202931000,VN,VN,0.0,FVN1,E,165.0,12473.999999999998,0,0
2020-12-18,40,B,11,21,11,40,W8UXMQ2,YQOXF2N,ES6KNJT,MWIDNS,8455302000,CN,CN,2.4,FCN1,G,39896.0,59580686.40000001,0,0
2020-12-18,15,B,11,12,18,10,PTZA4DW,CA8QCC8,88H673U,6R3ROS,3926909000,CN,CN,6.5,C,E,51.9,31.14,0,0
2020-12-18,40,B,11,21,11,39,37ZL1DV,S1I6FQK,OM0XA9D,,7117192000,CN,CN,0.0,FCN1,S,644.1,7729.200000000002,1,1
2020-12-18,39,B,10,21,11,9,PF1L1IG,SLCPQF8,MUVQZT0,,9503003990,ZA,ZA,0.0,C,G,3.8,2.28,1,2
2020-12-18,21,B,10,21,11,41,IN763PF,EKUIT0R,ONKQE2Z,,3307903000,US,US,6.5,C,G,4.9,7140.280000000002,0,0
2020-12-18,14,B,11,21,18,10,5GO2POQ,WJ4QT7D,WPE9IK0,MWIDNS,3926909000,CN,CN,6.5,C,B,53.3,31.98,0,0
2020-12-18,20,B,11,21,11,10,GYMCPOC,Y6U84E2,5ZAU5W5,,307511000,CN,CN,0.0,FCN6,G,760.0,2038320.0,0,0
2020-12-18,19,B,11,21,45,39,XXYLIXG,XFJ9MMF,X30ETT2,,7326909000,IN,IN,0.0,FIN1,E,400.0,600.0,0,0
2020-12-18,20,B,11,21,11,10,6H2BKO4,VL49TIU,YVBOP3R,W6UCD9,4407111000,GR,UA,5.0,A,G,52000.0,6510400.0,0,0
2020-12-18,39,B,11,21,17,41,XGQYKRL,RR7HTNB,DBM5WP5,,3303002000,NL,FR,0.0,FEU1,B,400.0,1769759.9999999998,0,0
2020-12-18,20,B,11,21,43,10,MZHD6VM,VSJMAB2,XVN7SEV,MWIDNS,3506999000,US,US,0.0,FUS1,G,650.0,101140.0,0,0
2020-12-18,40,B,11,21,44,10,HBA4R25,Z63CEK6,WRC110G,H35Z1A,710807000,CN,CN,27.0,C,Y,80000.0,21216000.0,0,0
2020-12-18,31,B,11,21,14,10,23NA9FM,M5PDODI,FWGEFGP,A5IT1U,8544422010,US,MX,0.0,C,Y,3.5,194.95,0,0
2020-12-18,20,B,85,21,11,10,6T0AJ3G,YW917QJ,69M85LE,,8541402090,TW,TW,0.0,CIT,G,7.0,1432.9,0,0
2020-12-18,40,B,11,21,11,40,SM89FYN,2TUJBY3,FDE5RYN,,4911100000,JP,JP,0.0,A,G,25.0,17.5,0,0
2020-12-18,101,B,11,21,11,10,7TTJVAJ,SAT53FT,L3S47AE,,5702420000,TR,BE,0.0,FEU1,E,10.6,5705.98,0,0
2020-12-18,19,B,11,21,11,9,PF1L1IG,XJLIF3R,,,3923900000,CN,CN,3.9,FCN1,Y,3397.0,6454.299999999998,0,0
2020-12-18,20,B,11,21,11,10,SV1VZBU,JULJQCT,OIVWM5P,,8306290000,CN,CN,0.0,FCN1,G,295.5,2629.9500000000007,1,1
2020-12-18,33,B,11,21,11,40,NMUDCWY,4Z0YJ3O,8LKSYYO,,8471501000,MY,SG,0.0,C,E,60.0,413886.0,1,1
2020-12-18,40,B,11,21,11,10,L0BFQ7J,35QPBS0,XHMMZYB,VZIZJJ,8428909000,CN,CN,0.0,C,B,9210.0,92100.0,0,0
2020-12-18,13,B,11,21,11,10,GUBK2FH,RJZFZS7,JZLMP6Q,,3926909000,US,CN,6.5,C,Y,15.0,9.0,1,2
2020-12-18,40,B,11,21,11,39,FI9N1BX,4Y9L9ZK,63CRV0A,,8517623900,CN,CN,0.0,CIT,G,13.1,12375.57,0,0
2020-12-18,41,B,11,21,11,10,GN81ZZR,TLHHI0F,DUR0I3E,,8536490000,CN,DE,8.0,A,B,3.0,1867.8,1,1
2020-12-18,20,B,11,21,42,10,6V0LO4Q,DEY2SFL,C0UEXU2,A5IT1U,6110909000,FR,IN,13.0,A,E,8.0,30.4,0,0
2020-12-18,20,B,11,21,43,41,8MTRQLF,K4QLZXN,FQKH1PD,,6109909090,CN,CN,6.9,FCN1,S,265.4,55043.96,0,0
2020-12-18,40,B,10,21,11,10,62RAPC6,ECFUBJN,BBP2HE9,,9620000000,CN,CN,8.0,A,Y,476.0,31130.4,1,1
2020-12-18,20,B,10,21,11,10,ACL5K0W,ILUQECE,IS37FWW,,9404900000,CN,CN,4.8,FCN1,B,204.2,4717.02,0,0
2020-12-18,21,B,11,21,11,40,DWNJQL8,6X9DZNW,FWUZSBG,,8544422010,SG,CN,0.0,C,G,30.0,1671.0,0,0
2020-12-18,20,B,11,21,18,39,NBZY1CQ,XYH2UMB,2KSVUOH,,6505009090,CN,CN,8.0,A,E,1.0,7.7,0,0
2020-12-18,40,B,15,21,44,10,Z4MM1CQ,BWRMYHS,384FIS2,,6801000000,CN,CN,3.2,FCN1,S,22900.0,121370.0,0,0
2020-12-18,40,B,11,21,11,40,SL2P7II,4H8L7WA,NDCCSMZ,,8504402099,JP,SG,3.0,CIT,E,2.0,915.4,0,0
2020-12-18,39,B,11,21,11,10,7GHJ33J,WL4HQ2I,Y2PCIUX,EIZP3I,9503003411,CN,CN,2.4,FCN1,B,380.0,4332.0,1,1
2020-12-18,20,B,84,21,11,40,0YUKCIU,HD5QVIB,XU4HUYN,,8529909990,HK,CN,0.0,C,E,15.0,27.0,0,0
2020-12-18,40,B,12,21,11,9,DT7JY3J,E386FA5,RZM2Z77,,1207400000,CN,CN,0.0,FCN6,Y,54000.0,39447000.0,0,0
2020-12-18,20,B,11,21,11,10,AX4CW6G,6CGCGGJ,530LFCI,,3901109000,US,US,0.0,FUS1,Y,132000.0,8184000.0,0,0
2020-12-18,30,B,11,21,11,40,GAJGB52,XFJ9MMF,7H4FQBD,,8516310000,CN,CN,0.0,FCN1,Y,9598.4,25149727.68,0,0
2020-12-18,30,B,11,21,11,10,HBA4R25,39HJKAS,9UP4MN8,,9503003990,AT,CN,0.0,C,E,2.0,1.2,0,0
2020-12-18,40,B,11,21,11,9,575N8BW,WX30ODF,DV61O8W,,7325100000,CN,CN,0.0,FCN1,Y,10700.0,319930.0,0,0
2020-12-18,40,B,10,21,11,40,D88DTE8,KVACJ8Q,4LLCH3T,,9405203000,CN,CN,3.2,FCN1,Y,2300.0,740370.0,1,1
2020-12-18,20,B,10,21,11,10,5JVKX6N,0KKW1HP,P5KJOIV,,4418200000,ID,ID,0.0,FAS1,G,13312.0,4317081.6000000015,0,0
2020-12-18,40,B,11,21,11,40,EI3O1IU,57FLM69,XXLE61Y,,8509802000,CN,CN,0.0,FCN1,Y,9159.9,12770732.58,1,2
2020-12-18,41,B,10,21,11,9,STKCU9Z,W3BRIO4,99LOVEP,MWIDNS,306171090,CN,CN,14.0,FCN1,G,4480.0,11247488.0,0,0
2020-12-18,31,B,89,21,18,10,8IWVCL0,KV0OLTC,5RR1FNO,A5IT1U,6211431000,CN,CN,3.9,FCN1,G,198.8,10297.84,1,1
2020-12-18,20,B,12,21,11,39,G0314EF,DCAHQXH,WPN0LAZ,,6115210000,CN,CN,13.0,A,B,33.0,20654.7,0,0
2020-12-18,42,B,11,21,12,10,RBU0EEG,3C9G5Y7,2JUMJC8,,710807000,VN,VN,27.0,A,G,48000.0,12729600.0,0,0
2020-12-18,20,B,11,21,11,39,PF1L1IG,TVEG9R3,AAPHVO6,,1509100000,SG,GR,0.0,FEU1,G,860.1,1316211.03,0,0
2020-12-18,11,B,11,21,13,10,51JSZLY,PMEGR51,DZMJIAW,,6402999000,CN,CN,13.0,A,B,18.0,1850.4,0,0
2020-12-18,39,B,11,21,11,11,1XCM1XF,SDS9JDH,MJ3CF0L,,8484200000,CN,CN,3.2,FCN1,E,800.0,18480.0,0,0
2020-12-18,20,B,11,21,13,10,W78SJ07,LD8GM65,IU5QO7Q,,4202921090,CN,CN,3.2,FCN1,Y,128.6,77.16,0,0
2020-12-18,40,B,81,21,11,39,2PDED6U,TVU3DNW,9O5UIM8,MWIDNS,8424901000,DE,DE,8.0,A,Y,19.2,5654.4,0,0
2020-12-18,40,B,11,21,17,10,AZI5L7O,ZC2CGH4,7HNIXSW,MWIDNS,3403999000,JP,JP,6.5,C,Y,10.0,5033.0,0,0
2020-12-18,39,B,12,21,11,9,AX4CW6G,52V8T8F,,,6912009000,CN,CN,4.2,FCN1,G,11.0,2919.4,0,0
2020-12-18,17,B,10,21,16,10,Y9UDN4E,HHB21FP,WRC110G,,8543709090,JP,JP,8.0,A,Y,14.4,362.88,0,0
2020-12-18,39,B,94,21,13,40,5ZGF6NI,LBYD9X8,HNQW3C1,,5703100000,HK,CN,10.0,A,B,60.0,67722.0,1,1
2020-12-18,40,B,11,21,11,10,Y7GUHAF,1QR84HY,IQLZLO5,,8484200000,DE,DE,0.0,FEU1,Y,0.7,16.17,1,1
2020-12-18,40,B,11,21,17,40,DGIRSXL,4NGIY88,0YFB7W4,,9615909000,CN,CN,8.0,A,S,76.0,3108.4,0,0
2020-12-18,39,B,11,21,11,9,OZB7KED,P1HG15N,ES6KNJT,,3002150000,SG,DE,0.0,C,G,4.0,17206.0,0,0
2020-12-18,21,B,11,21,11,10,OZB7KED,36YHNFK,7B6MAYT,,7117192000,CN,CN,8.0,A,G,1.0,12.0,0,0
2020-12-18,40,B,12,21,41,10,Z9575WL,NXZGW6G,UPX8K4Z,,8424201000,CN,CN,8.0,A,E,80.3,4777.8499999999985,0,0
2020-12-18,16,B,11,21,18,10,RGIIHEQ,8GCK1NP,E500OLY,W6UCD9,8539310000,CN,CN,4.8,FCN1,B,413.0,429189.6,0,0
2020-12-18,10,B,11,21,11,41,9JP0AGU,FWVNMKK,DZAF4CR,,6206900000,CN,CN,5.2,FCN1,S,60.0,17376.0,0,0
2020-12-18,20,B,11,21,11,9,N9MVAE1,Q05T9YW,XYJY0J4,,2005999000,CN,CN,18.0,FCN1,E,11500.0,1089050.0,0,0
2020-12-18,39,B,11,21,11,10,DWNJQL8,XUPBCVC,KDLLHDR,,3926909000,HK,CN,6.5,C,G,17.0,10.2,0,0
2020-12-18,21,B,11,21,11,40,AX4CW6G,I0MHF7M,43Q7KXP,,6110301000,CN,CN,13.0,A,G,120.0,11136.0,0,0
2020-12-18,40,B,11,21,45,10,A7POIBB,86KBTHK,7Z3VWMD,,2006002000,PH,PH,30.0,A,G,8.5,40469.35000000001,0,0
2020-12-18,21,B,11,21,11,10,PF1L1IG,AZE90SG,DX5CBH4,,710807000,CN,CN,27.0,A,G,60000.0,15912000.0,0,0
2020-12-18,19,B,11,21,10,10,W8UXMQ2,YDMHTLK,8VVA71V,,5515191000,CN,CN,0.0,FCN1,E,3925.0,1047975.0,0,0
2020-12-18,38,B,11,21,10,42,Q1017CC,218HG2B,,,4202922000,CN,CN,4.8,FCN1,E,1326.0,78897.0,0,0
2020-12-18,158,B,11,21,11,39,B7HSX3C,SPOL0DE,EKKQD34,,3926909000,CN,CN,6.5,C,E,84.0,50.4,1,1
2020-12-18,20,B,22,21,11,10,DWNJQL8,3AS2T6F,JIOFX7G,,3923300000,CN,CN,3.9,FCN1,Y,345.0,3484.5,0,0
2020-12-18,29,B,11,21,11,10,XP7U0UU,WPPK44S,AK5A0VK,W6UCD9,7204490000,JP,JP,0.0,A,G,1952000.0,5270400.0,0,0
2020-12-18,39,B,11,21,11,10,Y1INEYD,ATHJC89,PUR3454,,6307909000,DE,DE,10.0,A,B,0.9,2.07,1,1
2020-12-19,40,B,11,21,11,40,73Q1QQE,GRSH9S3,C0VTB1Z,MWIDNS,3214109000,ES,ES,0.0,FEU1,S,10683.4,2420858.44,0,0
2020-12-19,31,B,11,21,11,10,37P1HWU,NCK0QHK,HRHHZL7,,8543709090,CN,CN,8.0,A,B,30.0,756.0,0,0
2020-12-19,9,B,11,21,11,41,L58U68F,9KQBFDU,L9XGAT8,,3001909090,CN,CN,0.0,C,E,1.2,7041.0,0,0
2020-12-19,30,B,11,21,11,10,MHTD20M,H9BKI7T,65LKGHP,MWIDNS,3923400000,JP,KR,6.5,C,G,2911.6,18343.08,0,0
2020-12-19,20,B,12,21,18,41,T3TZ0DI,HCCMOIV,DNIXAKN,,2850003000,KR,IN,5.5,C,B,50.0,100430.0,0,0
2020-12-19,20,B,11,21,40,40,DY3Z9L6,NLA29Z7,8EB8YWR,,5605000000,CN,CN,8.0,A,G,9.3,39813.3,0,0
2020-12-19,20,B,11,21,14,10,TY4L29K,B1D5X1N,LGHT24R,,9030339000,JP,JP,0.0,C1,B,10.0,3018.0,0,0
2020-12-19,32,B,11,21,44,10,23KXTV6,L5P86AU,0PLLHH3,,9018909080,DE,DE,8.0,A,B,10.3,2306.17,0,0
2020-12-19,40,B,11,21,11,39,2XTFA74,8GFE57Y,1PBKO2S,,8536509090,ID,ID,0.0,FAS1,B,99.5,1213.9,0,0
2020-12-19,40,B,11,21,44,39,EYOFXPB,GSZPNXT,E7J9W0X,,6214200000,IT,IT,0.0,FEU1,G,1.4,159.6,0,0
2020-12-19,21,B,11,21,19,40,DWNJQL8,IA65996,26W89DR,,8703801000,US,US,0.0,FUS1,G,1755.0,2120566.5,0,0
2020-12-19,40,B,11,21,17,39,T3TZ0DI,8UU628B,M2QVW25,,9027801000,CN,CN,0.0,CIT,G,0.6,1687.86,0,0
2020-12-19,20,B,82,21,43,10,YFZ49RP,O4LUYBX,7BK5A7I,77BN4M,3824999041,CN,CN,0.0,FCN1,B,84.5,12903.15,1,1
2020-12-19,39,B,11,21,11,41,W3BJFZP,XTVUQ55,X3S3PP4,EIZP3I,3923900000,US,CA,6.5,C,G,321.0,609.9,1,1
2020-12-19,20,B,11,21,18,10,RI4OMMM,8DRWIG3,5V45CL2,H35Z1A,9403609090,CN,CN,0.0,C,G,2253.0,15996.3,0,0
2020-12-19,39,B,12,21,42,10,N0FNELS,VJSIUE7,09WLE3I,,7117900000,JP,CN,8.0,A,G,2.5,51.75,1,1
2020-12-19,20,B,11,21,44,10,UTNPOCA,2NP6Y3N,YS3CS8J,,6110301000,CN,CN,13.0,A,G,5.0,464.0,0,0
2020-12-20,40,B,11,21,17,10,6S9XT46,TNLVVGK,J6WUW44,A5IT1U,8504403010,CN,CN,0.0,C,S,252.0,54936.0,0,0
2020-12-20,19,B,94,21,11,10,R5P6P4N,U348ANY,QECZSDT,VZIZJJ,9018491000,US,US,0.0,FUS1,E,0.4,479.64,1,1
2020-12-20,20,B,11,21,11,10,3HA463C,VCJOH2N,R9O79AZ,A5IT1U,4420902090,CN,CN,8.0,A,G,200.0,18200.0,0,0
2020-12-20,40,B,11,21,41,39,L5GONLU,L540D2U,9NLMDL2,,3926909000,CN,CN,6.5,C,G,2.0,1.2,0,0
2020-12-20,40,B,10,12,11,10,ZA03N3Z,OAEI19Z,S59KCSU,,3402190000,CN,CN,0.0,FCN1,Y,2000.0,703200.0,0,0
2020-12-20,20,B,11,21,11,39,8MTRQLF,UJJ9F2E,MJRVZO6,,710807000,VN,VN,27.0,A,B,72000.0,19094400.0,0,0
2020-12-20,20,B,11,21,11,39,OZB7KED,E0164JM,GCPNHU7,,2005991000,CN,CN,20.0,A,Y,500.0,32100.0,0,0
2020-12-20,40,B,11,21,11,40,MW0MVTJ,ZZWNMXS,RZM2Z77,,3301130000,ES,ES,0.0,FEU1,Y,480.0,3570912.0,0,0
2020-12-20,20,B,11,21,11,10,9Z8AYH4,Y81V6PL,KDLLHDR,VZIZJJ,5603910000,CN,CN,3.2,FCN1,G,2979.6,258033.36,0,0
2020-12-20,40,B,11,21,11,10,E5BS5N9,MCU223Q,24MDZX7,,1211901999,TH,TH,0.0,FAS1,G,210.0,12684.0,0,0
2020-12-20,20,B,11,21,11,10,B28XSP7,127WD53,VEJWETN,3JLK6O,8471900000,HK,CN,0.0,C,G,40.0,18156.0,0,0
2020-12-20,20,B,11,21,11,10,5MXSVJD,SVC4RKJ,4PDLLH6,,8535909000,US,US,0.0,FUS1,Y,4.0,3346.4,1,1
2020-12-20,32,B,10,21,11,39,KORJZQ2,DMNAUAZ,G24QH1N,,3926909000,CN,CN,6.5,C,Y,88.0,52.8,1,1
2020-12-21,18,B,10,21,12,39,SWF9S4X,4QZK71S,0O7ONSY,,3101003000,CA,CA,0.0,FCA1,G,8400.0,754320.0,1,2
2020-12-21,20,B,11,21,11,9,FYJTYAA,JIDH1RM,XUR1GYY,,6204630000,CN,CN,13.0,A,Y,10.0,658.0,0,0
2020-12-21,40,B,11,21,11,10,FM1LE1R,5ALGWAO,Q7Q5NE9,,8537102090,CN,CN,8.0,A,E,151.0,3895.8,1,1
2020-12-21,41,B,10,21,11,40,I768TB2,4URDGKI,UXX1AJX,,2001909090,CN,CN,30.0,A,Y,22800.0,2772480.0,0,0
2020-12-21,30,B,11,21,11,10,1HOMGVB,LRKYSXQ,GG9R3KX,,3926909000,CN,CN,6.5,C,E,90.0,54.0,0,0
2020-12-21,41,B,10,21,44,40,08EO4RP,KYY9NKU,721AJCO,,9403209000,GB,GB,0.0,C,Y,30.0,255.0,1,1
2020-12-21,29,B,11,21,45,10,DWNJQL8,TXLIZ9F,F5O2DK0,,7324908000,CN,CN,8.0,A,E,72.4,8919.68,1,1
2020-12-21,30,B,11,21,11,10,GWX4PNW,IG9DEMA,R154X50,W6UCD9,8413200000,HK,CN,0.0,FCN1,N,591.0,7151.0999999999985,0,0
2020-12-21,20,B,11,21,11,10,DV33WR2,HPLH23S,XMNDB6Y,,7318152000,CN,CN,0.0,FCN1,S,642.0,1412.4,0,0
2020-12-21,40,B,11,21,11,10,PF1L1IG,2XGJ28T,1NYE9WJ,MWIDNS,8708999000,US,MX,8.0,A,Y,16.8,117.6,1,1
2020-12-21,12,B,11,21,41,10,K3HCKNK,ZQD5UV1,VUG7TCR,,6202931000,CN,CN,6.5,E1,E,114.0,8618.4,0,0
2020-12-21,20,B,12,21,11,10,2F7JGCO,NB7PCAR,IXHGLHQ,,6202931000,VN,VN,0.0,FVN1,S,20.0,1512.0,0,0
2020-12-21,39,B,90,21,11,10,RUQ523G,4K9CRR3,A70MDRN,,9503003411,CN,CN,3.2,FCN1,G,2100.0,23940.0,0,0
2020-12-21,20,B,10,21,11,10,Z9575WL,ZCDJILQ,OOHVJZ2,,2103909090,IT,IT,8.0,A,S,912.0,24624.0,0,0
2020-12-21,13,B,11,10,42,10,7Y5OGPF,CFUQUGA,74FHLEX,,6204430000,IT,CN,13.0,A,B,3.0,374.4,0,0
2020-12-21,40,B,11,21,11,40,P0PG8TK,YQ6DAD0,MT6OTEO,H35Z1A,8536699000,CN,CN,4.2,FCN1,Y,6353.6,445387.36,1,1
2020-12-21,21,B,10,21,11,10,LIDFHWP,P98IR1J,E44MM7Y,,6802930000,CN,CN,8.0,A,E,24800.0,267840.0,0,0
2020-12-21,40,B,10,21,11,10,QRN12CG,W5UV7W8,ZH4YKIC,,6802930000,CN,CN,8.0,A,Y,22740.0,245592.00000000003,0,0
2020-12-21,40,B,11,21,11,40,QDUSBFS,2WHGFQI,S07J714,77BN4M,8479909090,CN,KR,8.0,A,G,285.0,64324.5,0,0
2020-12-21,21,B,10,21,11,10,6T0AJ3G,K93IHJ4,Z64QME2,,8703401000,JP,JP,8.0,C,Y,1640.0,10965040.0,0,0
2020-12-21,20,B,11,21,43,40,QM7LO7M,GJ488TA,DZUQMC9,EZ2FW6,9506290000,AU,AU,0.0,FAU1,Y,25.0,10340.0,1,1
2020-12-21,39,B,11,21,11,10,LJ19QLP,ZUZ05T9,0EN5VCW,,8528529000,CN,CN,0.0,C,G,6493.0,18117417.9,0,0
2020-12-21,29,B,11,21,11,10,4BZ746R,U1FP0BM,OXDNZIS,,7204490000,JP,JP,0.0,A,S,5007000.0,13518900.0,0,0
2020-12-21,41,B,11,21,11,10,21DXEF6,1ZNY80M,QRBYKZQ,MWIDNS,9507901000,CN,CN,8.0,A,E,95.0,1225.5,1,1
2020-12-21,20,B,12,21,41,10,575N8BW,X3UAL7C,396ZEM9,,7326909000,CN,CN,0.0,FCN1,B,5.0,7.5,1,1
2020-12-21,31,B,10,21,11,40,LSTUCM7,CHZ2EC9,UYEZPOD,,3926909000,US,US,0.0,FUS1,B,4500.0,2700.0,0,0
2020-12-21,39,B,11,21,42,40,9GW1AOD,YKCRKX0,2OQZJ37,,9405929000,CN,CN,2.4,FCN1,B,19.2,178.56,0,0
2020-12-21,29,B,11,21,11,10,FOVFD9M,O28P04K,5FM1U4R,,4202211090,IT,IT,0.0,FEU1,B,70.0,2156.0,0,0
2020-12-21,40,B,11,21,44,39,SM5P6BW,2YQAF4Q,2GIR7O0,,7318152000,CN,CN,0.0,FCN1,B,60.0,132.0,1,1
2020-12-21,20,B,11,21,11,9,IYJ9DYN,OLY1IY7,,,6202920000,VN,VN,0.0,FVN1,B,505.8,710446.6799999998,0,0
2020-12-21,39,B,11,21,10,10,5JVKX6N,5N2DIRJ,2OQZJ37,,6109909090,CN,CN,13.0,A,E,21.0,4355.4000000000015,1,1
2020-12-21,40,B,83,21,11,10,LJ19QLP,9PL0ZU3,FQAMN7H,,1302199099,US,US,0.0,FUS1,E,34.0,6718.4,0,0
2020-12-21,20,B,10,21,16,39,FP0PREQ,89QLHUI,QXPOJKV,,2825902010,MY,MY,0.0,FAS1,E,14400.0,3453120.0,0,0
2020-12-21,19,B,12,21,11,10,9GVIG2T,BO546OY,8TF3OLD,,9503003411,JP,CN,8.0,A,B,3.3,37.62,0,0
2020-12-21,20,B,11,11,18,40,158PVN2,ABUP0WM,DC8ZFRX,MWIDNS,4202222000,HK,CN,8.0,A,G,44.0,14929.2,0,0
2020-12-21,20,B,10,21,11,10,WBQKENF,M5KYBBQ,ZYZ8542,,8547100000,CN,CN,2.4,FCN1,G,167.0,107698.3,0,0
2020-12-21,19,B,11,21,12,9,DWNJQL8,F2NRE7M,,,3923300000,CN,CN,6.5,C,G,17.0,171.7,0,0
2020-12-21,39,B,11,21,11,10,9Z8AYH4,ZGM2EUJ,ONKQE2Z,,5609003000,CN,CN,8.0,A,E,33.0,2013.0,0,0
2020-12-21,20,B,11,21,13,10,4RRXV85,BES92ZL,HF6FUN7,,9405409000,CN,CN,8.0,A,E,500.0,5150.0,0,0
2020-12-21,39,B,12,21,40,40,TX1V4CC,P5327EZ,JK0XSLK,,8517622090,CN,CN,0.0,CIT,Y,7.0,31179.4,0,0
2020-12-21,27,B,12,21,12,10,F463TSU,GMA1M3Z,,,5516921000,CN,CN,10.0,A,G,17.0,23233.9,0,0
2020-12-21,20,B,11,21,11,10,1W60IXY,TUS3BDK,NB38ZYC,,8479909090,DK,DE,0.0,FEU1,B,0.9,203.13,1,1
2020-12-21,39,B,11,21,12,9,DWNJQL8,RCBLCFH,,,8523521000,CN,CN,0.0,CIT,G,10.6,21471.36,0,0
2020-12-21,20,B,9,21,10,10,L5GONLU,RCBLCFH,,,703101000,CN,CN,135.0,W2,G,24000.0,2272800.0,0,0
2020-12-21,40,B,12,12,11,10,VR0AM2A,OZWJ43Y,78MA1H2,,9405409000,DE,CN,8.0,A,Y,8.6,88.58,0,0
2020-12-21,40,B,12,21,11,40,NAILZPA,LWXRX7T,3D77XHE,,8708999000,US,MX,8.0,A,E,0.2,1.4,0,0
2020-12-21,41,B,11,21,11,10,LX5JHH8,CI2ZRNF,LZDOOYN,,7113110000,CN,CN,3.2,FCN1,E,3.0,871.5,0,0
2020-12-21,38,B,11,21,10,11,UTNPOCA,LSW3ZF8,,,2934999090,JP,CN,6.5,C,E,0.7,436.38,1,1
2020-12-21,21,B,12,21,10,10,OQY4ZUC,ZY86O29,O9QXSRZ,,710290000,CN,CN,27.0,A,E,2.0,734.2,0,0
2020-12-21,20,B,11,21,11,9,DGIRSXL,8GIONDS,4LLCH3T,,8537102090,CN,CN,8.0,A,G,19.8,510.84,1,1
2020-12-21,40,B,11,21,11,40,YHIG68I,Y7FHXJW,KDLLHDR,,8414599000,JP,JP,8.0,A,G,218.4,13999.44,0,0
2020-12-21,13,B,82,21,13,40,LCG5CPV,5X34NWA,V5TFYWJ,W6UCD9,9401909000,CN,CN,4.2,FCN1,G,30.0,1074.0,0,0
2020-12-21,41,B,10,21,10,9,NAILZPA,GOU2TL1,O9QXSRZ,,2005991000,CN,CN,20.0,A,S,24000.0,1540800.0,0,0
2020-12-21,15,B,10,21,17,10,JS0RSCD,FLCYASB,QJJC5GH,,902400000,SG,LK,20.0,E1,Y,560.0,93240.0,0,0
2020-12-21,16,B,10,21,11,40,DWNJQL8,FS7J6EX,NGR3MC6,,207141010,BR,BR,20.0,W2,E,4800.0,2807520.0,1,1
2020-12-21,39,B,11,21,11,10,O4RTZZ1,42TCTW0,9UP4MN8,,2103909090,CN,CN,44.5,FCN1,B,44000.0,1188000.0,0,0
2020-12-21,20,B,11,21,11,10,RP2SEEH,2PR41CP,QA7SS7Z,,3924100000,JP,JP,6.5,C,S,15.0,21.0,1,1
2020-12-21,40,B,11,21,11,10,FI9N1BX,E8YDWTU,UKWGKPZ,,9018498000,CH,CH,0.0,FEF1,E,3.0,1306.8000000000004,0,0
